city_development_index,relevent_experience,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,target
0.899,1.0,0.0,3.0,4,5,2,53,0
0.92,1.0,0.0,3.0,21,10000,5,32,0
0.624,1.0,0.0,2.0,3,75,1,38,1
0.913,0.0,2.0,1.0,12,0,5,83,0
0.91,1.0,0.0,4.0,10,5,1,10,0
0.92,1.0,0.0,3.0,2,10000,1,56,0
0.754,1.0,2.0,2.0,7,0,1,22,1
0.92,0.0,2.0,2.0,3,0,1,14,1
0.915,1.0,0.0,2.0,4,5,1,69,0
0.55,1.0,0.0,2.0,5,0,1,138,0
0.91,1.0,0.0,3.0,7,5,1,22,0
0.92,1.0,0.0,2.0,21,250,1,36,0
0.897,1.0,0.0,4.0,21,250,5,55,0
0.78,1.0,0.0,2.0,6,250,2,165,0
0.624,1.0,0.0,2.0,3,750,1,20,0
0.926,1.0,0.0,2.0,16,75,1,134,0
0.939,1.0,0.0,1.0,21,10000,5,116,0
0.624,1.0,0.0,2.0,1,5,1,9,1
0.624,1.0,0.0,3.0,6,0,1,56,1
0.92,1.0,1.0,2.0,21,7500,5,47,0
0.527,1.0,0.0,2.0,3,2500,1,62,1
0.698,1.0,1.0,3.0,2,250,1,134,0
0.939,1.0,0.0,3.0,20,0,1,84,0
0.624,1.0,0.0,3.0,0,2500,0,39,0
0.91,1.0,0.0,3.0,7,75,2,206,0
0.624,0.0,0.0,2.0,5,75,5,43,1
0.836,0.0,2.0,2.0,13,0,1,16,0
0.698,0.0,2.0,2.0,2,75,1,31,0
0.92,1.0,0.0,3.0,13,10000,1,50,0
0.836,1.0,0.0,2.0,19,10000,0,13,1
0.624,1.0,0.0,2.0,9,0,2,28,0
0.624,0.0,1.0,2.0,3,0,1,56,1
0.804,1.0,0.0,2.0,21,75,1,108,0
0.92,1.0,0.0,2.0,7,75,2,23,0
0.92,0.0,2.0,1.0,4,0,4,35,1
0.698,0.0,2.0,2.0,9,0,0,5,0
0.92,1.0,0.0,2.0,6,25,3,58,0
0.92,1.0,0.0,2.0,5,250,3,138,0
0.926,1.0,1.0,2.0,5,5,2,27,0
0.762,0.0,2.0,2.0,6,0,0,22,0
0.92,1.0,0.0,2.0,9,10000,5,14,1
0.926,0.0,2.0,1.0,1,75,1,17,0
0.836,0.0,0.0,3.0,21,2500,2,188,0
0.92,1.0,0.0,3.0,21,250,1,5,0
0.913,1.0,0.0,2.0,19,75,1,86,0
0.92,0.0,2.0,1.0,2,0,0,57,0
0.698,1.0,2.0,3.0,11,0,2,13,1
0.939,0.0,2.0,1.0,2,0,0,52,0
0.743,1.0,0.0,3.0,7,75,2,4,0
0.939,0.0,1.0,1.0,2,250,1,13,0
0.92,1.0,0.0,2.0,5,5,2,103,0
0.92,0.0,2.0,1.0,9,0,1,59,0
0.92,0.0,0.0,3.0,0,75,1,9,0
0.74,1.0,0.0,2.0,17,75,2,54,0
0.92,0.0,0.0,2.0,21,75,3,70,0
0.843,1.0,0.0,2.0,12,75,5,35,0
0.926,1.0,0.0,3.0,21,750,2,57,1
0.7759999999999999,0.0,2.0,2.0,2,0,0,9,1
0.624,0.0,0.0,0.0,0,0,0,132,0
0.91,1.0,0.0,2.0,21,750,5,12,0
0.802,1.0,2.0,2.0,7,75,0,55,0
0.924,0.0,0.0,2.0,21,0,5,12,1
0.925,1.0,2.0,2.0,17,250,1,48,0
0.92,0.0,0.0,0.0,3,0,0,138,0
0.91,1.0,0.0,2.0,17,250,5,20,0
0.92,1.0,0.0,2.0,15,250,3,61,0
0.691,1.0,0.0,2.0,6,25,1,78,0
0.887,1.0,2.0,2.0,5,25,1,34,0
0.923,1.0,0.0,3.0,5,75,2,80,0
0.92,1.0,0.0,2.0,21,75,5,24,0
0.698,1.0,0.0,3.0,9,75,4,50,0
0.55,1.0,0.0,3.0,15,250,3,9,0
0.893,1.0,0.0,3.0,21,5,1,46,0
0.624,0.0,0.0,1.0,1,0,0,28,1
0.74,0.0,2.0,2.0,5,0,1,326,0
0.836,1.0,0.0,2.0,16,250,4,39,1
0.939,0.0,0.0,3.0,19,7500,5,22,0
0.624,0.0,0.0,1.0,2,0,0,17,0
0.624,0.0,2.0,2.0,4,0,1,132,1
0.855,1.0,0.0,3.0,21,2500,2,3,0
0.698,1.0,0.0,4.0,19,75,1,23,0
0.92,1.0,0.0,2.0,21,75,5,148,0
0.92,0.0,1.0,2.0,0,2500,2,112,1
0.624,1.0,0.0,2.0,1,75,1,5,1
0.624,1.0,2.0,2.0,3,0,1,270,1
0.802,0.0,2.0,2.0,7,0,0,6,1
0.92,1.0,0.0,2.0,9,10000,4,28,0
0.92,1.0,0.0,2.0,15,10000,5,51,0
0.899,1.0,0.0,2.0,10,750,2,204,0
0.624,0.0,0.0,2.0,6,0,1,147,0
0.91,1.0,0.0,3.0,8,250,1,10,0
0.55,1.0,0.0,2.0,1,75,1,116,1
0.624,0.0,0.0,2.0,4,10000,1,28,0
0.624,1.0,0.0,2.0,9,2500,1,109,1
0.91,1.0,0.0,2.0,3,2500,1,54,0
0.92,1.0,0.0,3.0,19,250,5,37,0
0.925,1.0,0.0,2.0,17,75,1,8,1
0.802,1.0,0.0,1.0,12,250,1,4,0
0.949,1.0,2.0,2.0,10,0,3,27,0
0.855,0.0,0.0,1.0,3,0,0,31,0
0.92,1.0,0.0,2.0,18,10000,5,28,0
0.8959999999999999,1.0,0.0,2.0,17,75,5,40,0
0.897,0.0,2.0,2.0,4,0,1,22,0
0.624,1.0,2.0,2.0,4,250,2,43,0
0.624,1.0,0.0,2.0,6,250,1,110,1
0.789,1.0,0.0,1.0,15,5,1,6,0
0.923,0.0,0.0,0.0,21,0,0,216,0
0.92,1.0,0.0,3.0,13,75,5,36,0
0.624,1.0,0.0,2.0,5,0,1,109,1
0.855,1.0,0.0,3.0,21,250,2,28,0
0.926,1.0,0.0,3.0,16,0,2,13,0
0.92,0.0,0.0,2.0,19,0,1,28,1
0.743,1.0,0.0,2.0,9,25,1,79,0
0.92,0.0,2.0,2.0,11,5,4,75,0
0.893,1.0,0.0,1.0,18,750,5,210,0
0.923,1.0,0.0,3.0,21,0,5,20,0
0.8959999999999999,1.0,0.0,2.0,12,750,2,57,0
0.926,1.0,2.0,1.0,5,250,1,116,0
0.92,1.0,0.0,3.0,17,250,4,2,1
0.887,1.0,0.0,4.0,6,25,4,68,0
0.855,1.0,2.0,2.0,4,750,4,152,0
0.691,1.0,0.0,2.0,15,25,1,45,1
0.92,1.0,0.0,2.0,21,25,5,47,0
0.7659999999999999,0.0,0.0,1.0,1,0,0,83,1
0.624,1.0,0.0,2.0,4,2500,1,47,1
0.91,1.0,0.0,2.0,21,25,2,158,0
0.8270000000000001,1.0,0.0,3.0,21,75,1,9,0
0.92,1.0,0.0,2.0,21,2500,5,26,0
0.92,1.0,0.0,2.0,9,75,1,126,0
0.493,0.0,0.0,2.0,4,0,2,18,0
0.91,1.0,0.0,4.0,7,2500,1,81,0
0.527,1.0,0.0,2.0,17,5,0,24,0
0.92,1.0,0.0,2.0,21,750,5,20,0
0.903,1.0,0.0,2.0,21,25,1,35,0
0.92,1.0,1.0,2.0,6,0,1,43,1
0.913,1.0,0.0,2.0,4,5,2,12,0
0.624,0.0,2.0,3.0,20,10000,1,27,1
0.91,1.0,0.0,2.0,12,75,1,98,0
0.91,1.0,0.0,2.0,10,10000,3,29,0
0.923,1.0,0.0,2.0,4,250,2,122,0
0.926,0.0,2.0,1.0,4,10000,0,30,0
0.55,0.0,0.0,1.0,2,0,0,94,1
0.92,1.0,2.0,2.0,12,10000,2,11,0
0.738,0.0,1.0,2.0,9,0,4,55,1
0.91,1.0,0.0,4.0,21,0,1,49,0
0.897,1.0,0.0,3.0,21,10000,5,20,1
0.92,1.0,0.0,2.0,21,75,1,44,0
0.92,1.0,0.0,3.0,8,75,1,16,0
0.897,1.0,0.0,3.0,14,2500,1,15,0
0.55,1.0,1.0,3.0,7,25,2,45,1
0.6659999999999999,1.0,1.0,2.0,15,250,5,328,0
0.92,0.0,0.0,2.0,11,0,5,74,0
0.92,1.0,0.0,2.0,14,250,1,30,0
0.802,1.0,0.0,2.0,8,0,2,17,0
0.92,0.0,0.0,2.0,13,0,5,226,0
0.884,1.0,0.0,3.0,5,75,1,32,0
0.624,0.0,2.0,2.0,2,0,0,82,0
0.698,0.0,2.0,2.0,5,0,1,136,1
0.624,1.0,0.0,2.0,7,10000,1,108,1
0.836,0.0,2.0,1.0,6,0,0,108,0
0.624,0.0,2.0,2.0,5,0,0,92,0
0.802,1.0,0.0,2.0,5,750,4,66,0
0.91,1.0,0.0,3.0,0,75,1,6,0
0.691,1.0,2.0,2.0,3,25,1,91,0
0.899,1.0,0.0,2.0,16,2500,0,5,0
0.802,1.0,0.0,2.0,19,5,3,15,0
0.55,1.0,0.0,2.0,7,75,2,18,1
0.926,1.0,0.0,1.0,18,250,2,6,0
0.624,1.0,2.0,2.0,5,7500,2,4,0
0.926,1.0,0.0,3.0,21,75,4,43,0
0.926,1.0,0.0,3.0,21,250,5,91,0
0.884,1.0,0.0,3.0,2,7500,0,174,1
0.92,1.0,0.0,2.0,7,10000,1,56,0
0.527,1.0,0.0,2.0,4,10000,1,39,1
0.92,0.0,0.0,2.0,2,750,2,84,0
0.762,1.0,1.0,2.0,9,0,1,54,1
0.92,1.0,2.0,2.0,7,5,1,27,0
0.624,1.0,2.0,2.0,4,25,1,10,0
0.899,1.0,0.0,2.0,9,75,2,52,0
0.624,0.0,0.0,2.0,9,0,1,13,1
0.92,1.0,0.0,2.0,2,250,1,312,0
0.897,1.0,1.0,3.0,6,75,4,16,0
0.926,1.0,0.0,1.0,21,5,0,12,0
0.92,1.0,0.0,3.0,17,5,1,53,0
0.55,0.0,2.0,2.0,0,0,1,86,1
0.91,1.0,0.0,3.0,21,2500,3,24,0
0.899,1.0,1.0,2.0,15,750,5,27,0
0.92,1.0,0.0,2.0,3,250,1,58,0
0.836,1.0,0.0,3.0,12,2500,2,40,0
0.903,1.0,0.0,3.0,6,0,1,18,0
0.939,1.0,0.0,3.0,5,25,1,55,1
0.55,1.0,2.0,2.0,16,5,2,30,1
0.92,0.0,2.0,2.0,2,5,1,57,0
0.92,1.0,0.0,2.0,10,10000,1,21,0
0.91,0.0,0.0,2.0,14,75,5,116,1
0.91,1.0,0.0,2.0,7,0,1,45,0
0.7759999999999999,1.0,0.0,3.0,10,250,1,22,0
0.92,0.0,0.0,2.0,21,250,1,12,0
0.92,1.0,0.0,2.0,8,750,2,300,0
0.92,1.0,0.0,2.0,12,2500,5,67,0
0.7759999999999999,1.0,0.0,2.0,21,0,4,90,0
0.624,1.0,0.0,2.0,6,10000,1,13,0
0.92,1.0,0.0,2.0,7,7500,5,50,0
0.91,1.0,0.0,2.0,21,75,1,72,0
0.624,1.0,0.0,2.0,3,75,2,58,1
0.92,0.0,0.0,2.0,12,75,1,206,0
0.843,1.0,0.0,3.0,8,10000,1,14,0
0.92,1.0,2.0,2.0,3,75,1,118,0
0.847,0.0,2.0,1.0,2,0,1,7,0
0.92,1.0,0.0,2.0,17,2500,2,46,0
0.887,0.0,0.0,3.0,0,0,1,150,1
0.895,1.0,1.0,2.0,3,25,0,33,0
0.897,1.0,0.0,2.0,14,0,2,24,0
0.624,1.0,0.0,2.0,0,5,1,10,0
0.92,1.0,0.0,2.0,21,2500,5,80,0
0.91,0.0,2.0,2.0,6,0,0,14,0
0.92,0.0,2.0,1.0,2,5,1,20,0
0.624,1.0,0.0,2.0,6,25,1,48,1
0.624,1.0,0.0,3.0,7,75,2,108,1
0.754,0.0,2.0,2.0,8,0,5,44,1
0.92,1.0,0.0,3.0,11,250,1,6,0
0.92,1.0,2.0,2.0,6,750,2,23,1
0.91,0.0,0.0,0.0,2,0,0,12,0
0.92,1.0,0.0,2.0,21,10000,5,14,0
0.92,1.0,0.0,2.0,18,10000,2,12,0
0.92,1.0,0.0,2.0,5,0,1,31,1
0.91,1.0,0.0,2.0,18,0,1,70,0
0.91,1.0,0.0,3.0,11,10000,2,78,0
0.754,1.0,0.0,2.0,14,2500,5,57,0
0.74,0.0,0.0,2.0,21,0,1,12,0
0.555,1.0,0.0,2.0,2,75,1,145,0
0.807,1.0,0.0,2.0,21,0,1,37,0
0.91,1.0,0.0,2.0,12,10000,4,59,0
0.855,0.0,2.0,4.0,14,2500,2,140,0
0.926,1.0,0.0,2.0,5,25,4,83,0
0.836,1.0,0.0,2.0,11,2500,1,96,0
0.804,1.0,0.0,2.0,21,75,1,37,0
0.78,0.0,0.0,2.0,16,75,5,28,1
0.624,1.0,0.0,2.0,2,75,1,50,0
0.92,1.0,2.0,2.0,7,25,4,37,1
0.624,0.0,2.0,2.0,2,0,0,31,1
0.939,1.0,0.0,4.0,21,2500,5,161,0
0.91,0.0,0.0,3.0,18,0,5,55,0
0.804,1.0,0.0,2.0,7,0,1,65,1
0.92,0.0,2.0,2.0,3,75,1,224,0
0.899,1.0,0.0,3.0,21,750,5,45,0
0.887,1.0,0.0,2.0,6,0,5,51,1
0.743,0.0,2.0,1.0,2,0,0,54,0
0.91,1.0,0.0,2.0,9,750,1,51,0
0.884,0.0,0.0,2.0,9,10000,4,20,0
0.91,1.0,0.0,2.0,13,25,5,70,0
0.926,1.0,0.0,3.0,18,250,2,12,0
0.624,1.0,0.0,2.0,7,250,1,48,1
0.92,0.0,2.0,2.0,4,0,1,42,1
0.939,1.0,0.0,3.0,13,75,1,54,0
0.878,1.0,0.0,2.0,8,250,2,90,0
0.91,1.0,0.0,3.0,10,250,1,43,0
0.624,1.0,0.0,3.0,9,750,1,326,0
0.92,1.0,0.0,2.0,9,0,1,72,0
0.804,0.0,0.0,1.0,13,5,2,32,0
0.579,1.0,1.0,3.0,4,750,1,64,0
0.915,1.0,0.0,1.0,14,2500,1,6,1
0.624,1.0,0.0,2.0,2,0,2,112,1
0.92,0.0,2.0,2.0,4,0,1,36,1
0.92,1.0,0.0,2.0,11,5,1,72,0
0.92,1.0,0.0,2.0,16,75,3,28,0
0.789,1.0,0.0,2.0,19,75,2,80,0
0.624,0.0,2.0,2.0,8,0,0,53,1
0.92,1.0,0.0,2.0,19,250,1,50,0
0.698,0.0,0.0,3.0,10,75,1,28,1
0.92,0.0,0.0,2.0,21,0,5,165,1
0.893,1.0,0.0,1.0,15,75,1,25,0
0.624,1.0,2.0,2.0,2,25,1,33,1
0.926,1.0,0.0,2.0,11,10000,1,114,0
0.926,0.0,2.0,1.0,7,750,1,33,0
0.926,1.0,0.0,3.0,11,75,5,136,0
0.527,0.0,0.0,2.0,2,250,1,10,1
0.92,1.0,0.0,3.0,21,0,2,66,0
0.926,0.0,2.0,2.0,6,75,2,44,0
0.92,0.0,0.0,2.0,5,75,2,35,0
0.624,1.0,0.0,2.0,7,250,4,67,1
0.91,1.0,0.0,2.0,3,5,1,18,0
0.836,1.0,2.0,3.0,21,750,5,29,0
0.923,1.0,0.0,3.0,3,10000,1,20,0
0.92,1.0,0.0,2.0,21,2500,1,48,0
0.698,0.0,2.0,3.0,4,0,1,72,0
0.926,1.0,2.0,2.0,11,5,5,23,0
0.804,1.0,0.0,3.0,13,250,1,21,0
0.92,1.0,0.0,2.0,15,0,5,23,0
0.92,1.0,0.0,3.0,14,75,2,26,0
0.8270000000000001,0.0,1.0,2.0,4,0,1,111,1
0.624,1.0,0.0,3.0,1,7500,1,26,1
0.55,1.0,0.0,3.0,10,75,5,23,0
0.887,1.0,0.0,2.0,21,2500,5,22,0
0.8959999999999999,1.0,2.0,2.0,10,25,1,328,0
0.92,1.0,0.0,3.0,16,250,5,105,0
0.92,1.0,0.0,3.0,15,250,1,19,0
0.92,1.0,2.0,3.0,5,0,1,55,1
0.579,1.0,0.0,2.0,7,75,1,43,0
0.624,0.0,2.0,3.0,3,250,3,74,0
0.897,1.0,0.0,2.0,18,250,4,81,0
0.802,1.0,0.0,2.0,12,10000,5,34,0
0.926,1.0,0.0,1.0,16,5,4,56,0
0.92,1.0,0.0,2.0,9,2500,2,71,1
0.624,0.0,2.0,2.0,10,2500,0,113,1
0.939,1.0,0.0,2.0,13,750,1,17,0
0.91,1.0,0.0,3.0,21,10000,2,48,0
0.92,1.0,0.0,2.0,12,10000,3,23,0
0.7659999999999999,1.0,2.0,2.0,4,750,1,56,0
0.624,1.0,0.0,2.0,18,10000,5,102,0
0.899,1.0,0.0,2.0,21,250,5,26,0
0.624,0.0,0.0,2.0,2,250,1,19,1
0.92,1.0,0.0,2.0,6,10000,4,17,0
0.624,1.0,0.0,2.0,9,75,5,80,0
0.926,1.0,0.0,2.0,3,750,1,62,0
0.624,1.0,0.0,2.0,4,2500,1,52,0
0.926,1.0,0.0,2.0,21,75,2,61,0
0.836,0.0,2.0,2.0,6,0,1,32,1
0.91,0.0,2.0,2.0,4,0,2,62,1
0.923,1.0,0.0,4.0,9,25,1,12,0
0.624,1.0,2.0,2.0,6,75,3,60,0
0.926,0.0,1.0,2.0,15,75,3,34,0
0.924,1.0,0.0,2.0,5,75,1,55,0
0.92,1.0,0.0,2.0,21,0,1,26,1
0.92,0.0,1.0,2.0,6,25,2,48,0
0.762,1.0,0.0,2.0,10,25,5,55,0
0.698,1.0,0.0,2.0,4,75,3,50,0
0.887,1.0,0.0,1.0,19,25,5,3,0
0.92,0.0,2.0,2.0,5,0,1,119,0
0.92,1.0,0.0,2.0,10,0,1,39,1
0.92,1.0,0.0,2.0,4,75,1,84,0
0.926,1.0,0.0,3.0,21,10000,5,39,0
0.579,1.0,0.0,2.0,6,75,4,27,1
0.915,0.0,0.0,2.0,21,75,5,50,0
0.762,1.0,1.0,2.0,9,75,2,298,0
0.92,1.0,0.0,2.0,15,250,5,25,0
0.924,1.0,0.0,2.0,10,75,2,62,0
0.7659999999999999,1.0,0.0,2.0,3,75,1,18,0
0.92,1.0,0.0,2.0,21,250,2,21,0
0.92,1.0,0.0,2.0,15,75,2,126,0
0.893,1.0,0.0,2.0,21,2500,1,32,0
0.949,1.0,0.0,2.0,6,10000,1,11,0
0.698,1.0,2.0,2.0,9,0,1,53,1
0.939,1.0,1.0,1.0,3,7500,5,166,0
0.91,0.0,2.0,3.0,8,0,4,56,0
0.924,1.0,2.0,0.0,11,0,1,8,0
0.6659999999999999,1.0,0.0,1.0,21,10000,3,116,0
0.92,1.0,0.0,2.0,21,750,5,60,0
0.698,1.0,2.0,2.0,6,25,2,100,0
0.624,1.0,0.0,2.0,10,7500,1,10,1
0.91,0.0,0.0,4.0,21,750,5,27,0
0.624,0.0,0.0,2.0,1,25,1,44,1
0.624,1.0,2.0,2.0,8,75,2,32,0
0.6659999999999999,1.0,0.0,2.0,5,75,3,26,0
0.92,1.0,2.0,2.0,4,2500,1,124,0
0.804,1.0,0.0,2.0,6,7500,1,94,0
0.926,0.0,0.0,1.0,3,0,0,56,0
0.624,0.0,2.0,2.0,1,0,0,2,0
0.92,1.0,1.0,3.0,21,7500,4,11,0
0.897,1.0,0.0,2.0,15,5,5,122,1
0.698,0.0,2.0,1.0,0,0,0,23,0
0.926,0.0,2.0,2.0,3,10000,1,200,0
0.698,1.0,0.0,2.0,21,75,1,21,0
0.789,0.0,2.0,2.0,5,75,0,17,0
0.804,0.0,0.0,2.0,21,0,5,29,1
0.92,1.0,0.0,2.0,3,0,0,12,1
0.924,0.0,2.0,2.0,3,75,1,78,0
0.624,1.0,0.0,2.0,7,75,1,50,1
0.92,1.0,1.0,3.0,17,10000,1,94,0
0.903,1.0,0.0,2.0,11,250,2,258,1
0.92,1.0,0.0,2.0,4,0,1,58,1
0.624,1.0,0.0,2.0,14,10000,1,109,0
0.6890000000000001,1.0,0.0,2.0,0,5,5,24,0
0.624,0.0,0.0,2.0,2,10000,1,6,1
0.762,1.0,0.0,2.0,18,5,1,50,0
0.794,1.0,0.0,2.0,2,250,2,46,1
0.804,1.0,2.0,2.0,7,10000,1,92,0
0.939,0.0,2.0,2.0,2,0,0,61,0
0.55,1.0,0.0,2.0,3,25,1,82,1
0.91,1.0,0.0,2.0,21,25,2,74,0
0.924,0.0,0.0,0.0,5,0,0,4,0
0.92,1.0,0.0,2.0,6,75,1,164,0
0.855,1.0,0.0,2.0,10,25,1,26,0
0.5579999999999999,1.0,2.0,2.0,3,75,2,90,1
0.878,0.0,2.0,2.0,7,0,1,52,1
0.897,0.0,2.0,3.0,7,0,1,88,0
0.624,1.0,0.0,2.0,3,75,1,10,0
0.92,0.0,0.0,3.0,21,0,1,102,1
0.925,0.0,2.0,2.0,2,0,2,136,1
0.89,1.0,2.0,2.0,4,5,1,17,0
0.91,1.0,2.0,2.0,1,2500,0,42,0
0.624,0.0,2.0,2.0,2,75,1,7,0
0.55,0.0,0.0,3.0,5,250,5,62,1
0.762,1.0,0.0,3.0,9,2500,1,34,0
0.92,1.0,0.0,2.0,10,750,5,9,0
0.939,0.0,0.0,2.0,10,10000,1,6,0
0.926,1.0,0.0,3.0,21,0,5,44,0
0.92,1.0,0.0,2.0,14,750,4,9,0
0.624,1.0,0.0,3.0,21,2500,1,72,1
0.92,1.0,0.0,2.0,18,7500,5,56,0
0.92,1.0,2.0,2.0,13,0,1,74,0
0.926,1.0,0.0,2.0,5,25,1,105,0
0.769,0.0,0.0,1.0,1,0,1,35,0
0.92,1.0,0.0,2.0,21,75,5,96,0
0.624,1.0,0.0,2.0,4,0,1,2,1
0.92,1.0,0.0,2.0,21,2500,5,55,0
0.6890000000000001,0.0,0.0,1.0,3,0,0,33,0
0.92,1.0,1.0,2.0,3,250,5,29,0
0.92,1.0,0.0,2.0,21,0,5,9,0
0.92,0.0,0.0,2.0,15,75,1,160,0
0.91,1.0,0.0,1.0,5,0,0,42,0
0.926,1.0,0.0,3.0,17,250,5,100,0
0.924,1.0,0.0,2.0,5,750,1,18,0
0.92,1.0,1.0,2.0,6,75,0,83,0
0.92,1.0,2.0,2.0,21,5,1,36,0
0.91,1.0,0.0,2.0,5,25,1,172,0
0.92,1.0,0.0,2.0,19,250,5,134,0
0.926,1.0,0.0,2.0,19,75,1,168,0
0.624,1.0,0.0,2.0,8,75,1,10,1
0.92,1.0,0.0,3.0,21,10000,1,67,0
0.926,1.0,0.0,3.0,7,250,1,11,0
0.897,1.0,0.0,3.0,8,75,1,6,0
0.624,1.0,0.0,3.0,4,75,1,45,0
0.855,0.0,0.0,3.0,3,0,2,124,1
0.92,1.0,0.0,2.0,9,10000,1,322,0
0.926,1.0,0.0,3.0,19,5,5,7,0
0.92,1.0,1.0,3.0,10,10000,1,32,0
0.855,1.0,2.0,2.0,12,250,4,100,0
0.92,1.0,0.0,2.0,21,250,5,10,0
0.897,1.0,0.0,2.0,4,250,1,132,0
0.926,1.0,0.0,3.0,7,2500,1,22,0
0.6659999999999999,1.0,0.0,2.0,14,75,5,248,0
0.92,1.0,0.0,2.0,21,0,4,104,1
0.939,0.0,2.0,2.0,15,2500,1,25,0
0.92,1.0,0.0,2.0,8,75,3,102,0
0.92,1.0,2.0,3.0,11,10000,5,84,0
0.92,1.0,0.0,2.0,2,5,1,38,0
0.924,1.0,2.0,2.0,9,0,5,45,0
0.624,1.0,0.0,2.0,3,10000,1,21,1
0.92,1.0,0.0,2.0,6,0,5,88,0
0.92,1.0,0.0,2.0,21,25,4,27,0
0.92,1.0,0.0,2.0,16,7500,1,136,0
0.91,1.0,0.0,2.0,5,10000,3,39,0
0.92,1.0,0.0,2.0,21,75,1,42,0
0.92,1.0,0.0,3.0,21,2500,5,161,0
0.91,0.0,2.0,2.0,5,25,1,127,0
0.897,1.0,0.0,2.0,7,0,0,2,0
0.91,1.0,0.0,2.0,10,0,0,60,0
0.92,1.0,0.0,2.0,21,250,1,10,0
0.92,0.0,0.0,3.0,2,7500,2,36,0
0.624,1.0,0.0,3.0,0,75,3,51,1
0.899,1.0,0.0,1.0,5,75,2,34,0
0.923,0.0,2.0,2.0,3,0,1,37,0
0.913,1.0,0.0,2.0,5,75,2,26,0
0.92,1.0,0.0,2.0,21,10000,5,111,0
0.624,1.0,2.0,3.0,11,10000,3,91,1
0.92,1.0,0.0,2.0,21,250,3,10,0
0.91,1.0,0.0,2.0,14,5,1,35,0
0.92,1.0,0.0,2.0,16,250,1,21,0
0.855,0.0,2.0,1.0,4,0,0,17,0
0.92,1.0,0.0,2.0,19,25,5,42,0
0.92,1.0,0.0,2.0,21,2500,1,44,0
0.624,0.0,2.0,2.0,2,0,0,24,0
0.624,1.0,0.0,1.0,10,0,1,48,1
0.624,0.0,0.0,3.0,2,0,0,51,1
0.92,1.0,0.0,2.0,14,0,5,192,1
0.624,0.0,2.0,2.0,3,750,1,53,1
0.92,0.0,2.0,2.0,2,0,0,132,1
0.624,1.0,2.0,2.0,19,0,1,28,1
0.939,0.0,2.0,2.0,10,0,1,30,0
0.899,1.0,1.0,2.0,14,10000,2,78,0
0.91,1.0,0.0,2.0,21,0,1,95,0
0.92,1.0,0.0,2.0,21,0,5,7,0
0.92,1.0,0.0,3.0,4,75,1,154,0
0.897,1.0,0.0,4.0,18,25,1,256,0
0.926,1.0,2.0,3.0,11,75,1,24,0
0.897,1.0,0.0,3.0,10,25,1,24,0
0.624,0.0,2.0,2.0,4,0,2,50,1
0.926,1.0,0.0,3.0,16,0,1,50,0
0.5579999999999999,1.0,2.0,2.0,1,0,1,36,1
0.92,1.0,0.0,2.0,6,10000,1,176,0
0.92,1.0,0.0,2.0,21,75,3,304,0
0.682,0.0,2.0,1.0,4,0,0,152,1
0.92,0.0,1.0,2.0,5,10000,1,39,0
0.92,1.0,0.0,2.0,14,250,1,50,0
0.91,1.0,0.0,3.0,7,250,1,74,0
0.913,1.0,0.0,3.0,21,0,1,75,0
0.92,1.0,0.0,2.0,0,250,1,34,0
0.91,1.0,0.0,2.0,21,750,5,149,0
0.848,1.0,0.0,2.0,16,250,5,110,0
0.866,0.0,2.0,1.0,5,0,0,19,0
0.92,0.0,2.0,3.0,21,0,1,35,0
0.55,0.0,2.0,2.0,3,0,1,138,0
0.836,0.0,2.0,3.0,3,5,1,28,0
0.802,1.0,0.0,3.0,21,5,5,15,0
0.878,1.0,0.0,2.0,17,0,1,6,0
0.913,1.0,0.0,2.0,12,7500,1,100,0
0.92,0.0,0.0,2.0,16,2500,5,56,0
0.624,1.0,0.0,2.0,5,250,1,74,1
0.698,0.0,0.0,3.0,16,750,2,8,0
0.92,1.0,0.0,2.0,16,10000,5,78,0
0.92,1.0,0.0,4.0,21,0,5,65,0
0.926,1.0,0.0,1.0,8,10000,2,85,0
0.92,0.0,0.0,0.0,5,0,0,15,0
0.893,1.0,0.0,3.0,4,750,1,18,0
0.698,1.0,0.0,1.0,7,5,1,48,0
0.897,1.0,0.0,4.0,19,75,4,314,0
0.91,0.0,0.0,2.0,10,750,3,8,0
0.924,1.0,0.0,2.0,12,0,1,114,0
0.897,0.0,1.0,2.0,8,10000,2,6,0
0.5579999999999999,0.0,2.0,2.0,3,0,1,332,0
0.91,1.0,0.0,2.0,3,75,1,212,0
0.887,1.0,0.0,2.0,9,5,5,18,0
0.624,1.0,2.0,2.0,5,10000,3,26,0
0.802,0.0,2.0,2.0,4,0,0,134,0
0.91,1.0,0.0,2.0,9,250,5,21,0
0.91,0.0,2.0,1.0,9,0,1,79,0
0.722,1.0,0.0,2.0,14,250,4,4,0
0.924,0.0,1.0,1.0,3,75,1,22,0
0.91,1.0,0.0,2.0,10,750,2,85,0
0.743,1.0,0.0,4.0,9,250,0,10,0
0.92,1.0,0.0,2.0,9,250,5,41,0
0.92,1.0,0.0,2.0,9,750,4,62,1
0.92,1.0,0.0,2.0,9,75,1,105,0
0.92,1.0,0.0,2.0,9,75,1,66,0
0.924,1.0,0.0,1.0,7,75,4,72,0
0.754,1.0,1.0,3.0,3,250,2,69,0
0.802,1.0,0.0,3.0,21,5,3,30,0
